id,split,mean_B4,mean_B3,mean_B2,centroid_dist_to_river_m,centroid_dist_to_river_m,encroachment
30552,train,0.0,0.0,0.0,463.9560489997597,463.9560489997597,0
30553,train,1158.0,1131.0,928.0,505.8196617894214,505.8196617894214,0
30554,train,693.25,686.25,494.0,456.1725900905338,456.1725900905338,0
30555,train,1113.0,835.0,654.5,437.0326647713798,437.0326647713798,0
30556,train,1056.0,692.0,531.0,650.9046601320587,650.9046601320587,0
30557,train,669.0,767.0,574.0,625.3940291169438,625.3940291169438,0
30558,test,1230.0,956.0,760.0,569.9366491599292,569.9366491599292,0
30559,test,1191.0,830.5,646.0,581.859041862403,581.859041862403,0
30560,train,1028.0,834.0,642.0,544.3633463153892,544.3633463153892,0
30561,train,766.0,760.0,610.0,513.540704276609,513.540704276609,0
30562,train,1033.8333740234375,812.6666870117188,544.5,507.5610751526373,507.5610751526373,0
30563,test,1178.0,1014.0,718.0,473.7657730238917,473.7657730238917,0
30564,train,798.0,772.0,599.0,514.1656766005352,514.1656766005352,0
30565,train,0.0,0.0,0.0,498.6530221739827,498.6530221739827,0
30566,train,0.0,0.0,0.0,489.0244259497815,489.0244259497815,0
30567,train,0.0,0.0,0.0,489.5782014839858,489.5782014839858,0
30568,test,929.0,742.0,573.6666870117188,407.43745263055797,407.43745263055797,0
30569,train,832.6666870117188,695.0,527.3333129882812,418.4475616144987,418.4475616144987,0
30570,train,1053.857177734375,780.1428833007812,526.5714111328125,444.4141394556807,444.4141394556807,0
30571,train,1088.5,774.25,533.25,471.75412710350594,471.75412710350594,0
30572,test,0.0,0.0,0.0,416.69810259114865,416.69810259114865,0
30573,train,1046.0,934.0,636.0,446.39552711152606,446.39552711152606,0
30574,train,1296.5,877.0833129882812,624.25,457.4272915728904,457.4272915728904,0
30575,train,754.0,648.0,458.0,422.68653771230436,422.68653771230436,0
30576,train,968.0,848.5,648.25,502.705763609141,502.705763609141,0
30577,train,0.0,0.0,0.0,454.60480294905244,454.60480294905244,0
30578,train,0.0,0.0,0.0,510.70549789795245,510.70549789795245,0
30579,test,1638.0,1076.0,786.0,451.0783744400588,451.0783744400588,0
30580,train,1641.0,1051.0,757.5,458.36492925297165,458.36492925297165,0
30581,test,1426.0,932.0,672.0,438.5650486673138,438.5650486673138,0
30582,test,1204.6666259765625,851.3333129882812,552.6666870117188,490.6936337675998,490.6936337675998,0
30583,train,1522.0,978.0,760.0,420.62904961301393,420.62904961301393,0
30584,train,0.0,0.0,0.0,432.24224934911126,432.24224934911126,0
30585,train,1408.310302734375,1139.6551513671875,892.413818359375,475.74994177106686,475.74994177106686,0
30586,test,798.0,841.0,706.5,721.7087100069003,721.7087100069003,0
30587,train,712.0,632.5,458.0,763.7270294874127,763.7270294874127,0
30588,train,632.6666870117188,656.6666870117188,485.3333435058594,843.44636627116,843.44636627116,0
30589,train,1129.75,743.5,560.5,825.0855969543107,825.0855969543107,0
30590,train,1097.3333740234375,742.6666870117188,578.6666870117188,867.5785083984574,867.5785083984574,0
30591,train,0.0,0.0,0.0,806.9862410675188,806.9862410675188,0
30592,train,1259.0,1071.0,1095.0,770.3003014519277,770.3003014519277,0
30593,test,1202.0,1001.0,824.0,740.0867532306137,740.0867532306137,0
30594,train,984.0,944.0,1054.5,783.9952779557591,783.9952779557591,0
30595,train,1142.0,1137.3333740234375,1222.6666259765625,717.8369063400681,717.8369063400681,0
30596,train,1167.5,772.8333129882812,599.3333129882812,897.5374315927862,897.5374315927862,0
30597,test,0.0,0.0,0.0,917.8187891666889,917.8187891666889,0
30598,test,1832.0,1178.199951171875,1031.5999755859375,881.7859853786512,881.7859853786512,0
30599,train,1128.0,1013.3333129882812,863.3333129882812,857.036199240251,857.036199240251,0
30600,test,1408.0,1158.0,1200.0,869.7929466040509,869.7929466040509,0
30601,train,1754.6666259765625,1321.3333740234375,1092.6666259765625,899.7052360571419,899.7052360571419,0
30602,train,1010.0,935.0,704.0,850.6622796111218,850.6622796111218,0
30603,train,1234.0,1009.0,780.0,824.3758380413843,824.3758380413843,0
30604,train,1058.0,838.0,664.0,826.1588381591392,826.1588381591392,0
30605,train,0.0,0.0,0.0,812.7304758978796,812.7304758978796,0
30606,test,662.0,638.0,448.0,768.5791401660459,768.5791401660459,0
30607,train,846.0,758.0,566.0,775.7238591918676,775.7238591918676,0
30608,test,895.3333129882812,656.6666870117188,459.3333435058594,763.6588074070982,763.6588074070982,0
30609,train,502.5,678.0,433.0,741.7238154999847,741.7238154999847,0
30610,train,1354.0,1295.0,1137.0,646.7392196858774,646.7392196858774,0
30611,train,1121.0,950.5,745.5,628.5744171537955,628.5744171537955,0
30612,train,1456.0,1298.0,1174.0,656.9040901725353,656.9040901725353,0
30613,train,1306.0,1178.0,922.0,650.7324235629796,650.7324235629796,0
30614,train,0.0,0.0,0.0,660.8481978309399,660.8481978309399,0
30615,train,1298.0,1083.0,865.0,614.2534377783418,614.2534377783418,0
30616,train,0.0,0.0,0.0,841.3062926830843,841.3062926830843,0
30617,train,1556.0,1416.0,1166.0,814.9505258726202,814.9505258726202,0
30618,test,0.0,0.0,0.0,802.445144409418,802.445144409418,0
30619,train,1766.5714111328125,1194.857177734375,889.2857055664062,868.2650948460379,868.2650948460379,0
30620,train,1466.0,1394.0,1242.0,839.9705948871472,839.9705948871472,0
30621,train,1388.0,1298.0,1016.0,847.2896282714593,847.2896282714593,0
30622,train,1730.3333740234375,1172.0,879.5,882.6228964830051,882.6228964830051,0
30623,train,1038.0,993.0,772.0,858.5548342868577,858.5548342868577,0
30624,test,1344.727294921875,857.3636474609375,703.9091186523438,795.7231609545206,795.7231609545206,0
30625,train,1416.0,1156.0,969.0,856.982433731613,856.982433731613,0
30626,train,1580.0,1256.0,1102.0,763.0543040239816,763.0543040239816,0
30627,train,1204.0,1083.0,1066.0,733.8312076991805,733.8312076991805,0
30628,test,1302.0,1186.0,1028.0,710.8141709355662,710.8141709355662,0
30629,train,0.0,0.0,0.0,765.7326667208301,765.7326667208301,0
30630,train,1230.3333740234375,1275.6666259765625,1447.3333740234375,738.141691528214,738.141691528214,0
30631,test,0.0,0.0,0.0,699.6595483177839,699.6595483177839,0
30632,train,1411.0,923.0,764.75,775.3216491003304,775.3216491003304,0
30633,train,1360.0,1144.0,1016.0,687.3821305189791,687.3821305189791,0
30634,train,1196.0,993.5,757.5,736.6458781771178,736.6458781771178,0
30635,test,1794.0,1239.0,1000.0,749.6991086839969,749.6991086839969,0
30636,train,1014.6666870117188,843.0,654.6666870117188,614.0707345016035,614.0707345016035,0
30637,train,889.0,750.0,548.5,580.7802159628875,580.7802159628875,0
30638,train,0.0,0.0,0.0,550.8048332867755,550.8048332867755,0
30639,train,1819.0,1622.0,1406.0,480.5071360227324,480.5071360227324,0
30640,test,438.0,416.0,331.0,521.7620555162212,521.7620555162212,0
30641,test,509.8571472167969,474.1428527832031,413.28570556640625,484.6938076956062,484.6938076956062,0
30642,test,0.0,0.0,0.0,526.0395232493396,526.0395232493396,0
30643,train,510.0,484.0909118652344,394.2727355957031,514.3084796086612,514.3084796086612,0
30644,train,384.0,399.18182373046875,339.2727355957031,584.7570959852404,584.7570959852404,0
30645,test,318.0,379.0,290.0,561.2435268298385,561.2435268298385,0
30646,test,1662.0,1031.0,837.0,870.0454648911823,870.0454648911823,0
30647,train,0.0,0.0,0.0,812.2315042316123,812.2315042316123,0
30648,train,751.0,644.0,432.0,802.4157522716292,802.4157522716292,0
30649,train,918.5,839.75,622.5,860.7810381791253,860.7810381791253,0
30650,test,731.0,738.0,493.0,782.0036876587399,782.0036876587399,0
30651,train,0.0,0.0,0.0,849.6538779662393,849.6538779662393,0
30652,train,0.0,0.0,0.0,834.8564128489578,834.8564128489578,0
30653,test,1174.0,870.0,666.5,809.3137622135444,809.3137622135444,0
30654,train,773.5,694.5,500.0,865.1405039869231,865.1405039869231,0
30655,train,1080.0,948.0,708.0,876.2419058339113,876.2419058339113,0
30656,test,1821.3333740234375,1249.3333740234375,1015.0,759.3629442027227,759.3629442027227,0
30657,train,1499.0,1078.0,874.5,698.64593812397,698.64593812397,0
30658,train,0.0,0.0,0.0,726.1683180081408,726.1683180081408,0
30659,train,0.0,0.0,0.0,730.9330132257413,730.9330132257413,0
30660,train,770.0,816.0,580.0,722.7089252978865,722.7089252978865,0
30661,test,672.0,676.0,482.0,739.7808948597358,739.7808948597358,0
30662,train,1232.0,932.0,687.3333129882812,730.1506896284174,730.1506896284174,0
30663,train,1262.0,888.2000122070312,674.0,763.8155677307199,763.8155677307199,0
30664,train,1703.0,1180.5,969.0,779.6201343788732,779.6201343788732,0
30665,train,1190.0,880.0,562.0,754.3949078969529,754.3949078969529,0
30666,train,1205.0,1049.0,816.0,803.3326275024287,803.3326275024287,0
30667,train,1168.0,1010.0,751.0,878.377371303747,878.377371303747,0
30668,test,916.0,750.0,498.0,884.66463706491,884.66463706491,0
30669,test,999.0,877.0,708.0,831.6626525162912,831.6626525162912,0
30670,train,974.5,960.5,752.0,803.7453619971917,803.7453619971917,0
30671,train,0.0,0.0,0.0,810.1540501769031,810.1540501769031,0
30672,train,1140.6666259765625,1075.6666259765625,910.3333129882812,825.8301756209529,825.8301756209529,0
30673,test,0.0,0.0,0.0,853.0021336165277,853.0021336165277,0
30674,train,1072.0,936.0,688.0,830.3114890653026,830.3114890653026,0
30675,test,1029.3333740234375,738.0,514.6666870117188,891.3588413190894,891.3588413190894,0
30676,train,1254.4000244140625,910.5,671.0999755859375,635.6491785915161,635.6491785915161,0
30677,test,0.0,0.0,0.0,591.0141595653577,591.0141595653577,0
30678,train,390.29998779296875,400.1000061035156,331.1000061035156,570.0240841049541,570.0240841049541,0
30679,train,371.77777099609375,397.4444580078125,330.77777099609375,625.5108145265648,625.5108145265648,0
30680,train,397.6666564941406,427.5,328.1666564941406,654.106640696049,654.106640696049,0
30681,test,1305.5999755859375,1008.0,793.0,691.2407209261154,691.2407209261154,0
30682,train,1282.0,1162.5,1016.5,742.594251015528,742.594251015528,0
30683,train,441.0,478.0,389.0,763.6842350460482,763.6842350460482,0
30684,train,0.0,0.0,0.0,778.3879650992291,778.3879650992291,0
30685,test,0.0,0.0,0.0,795.561045827009,795.561045827009,0
30686,test,1480.0,1021.0,719.0,491.6850397985132,491.6850397985132,0
30687,train,1212.0,1002.0,654.0,502.72292752194573,502.72292752194573,0
30688,train,0.0,0.0,0.0,553.2241269729835,553.2241269729835,0
30689,train,976.0,946.0,746.0,579.7534861786419,579.7534861786419,0
30690,train,877.0,830.0,588.0,478.02638697799375,478.02638697799375,0
30691,train,0.0,0.0,0.0,461.24487740950104,461.24487740950104,0
30692,test,1098.75,1084.0,970.5,353.1018379528148,353.1018379528148,0
30693,train,1050.0,1056.0,838.0,345.0609019540128,345.0609019540128,0
30694,train,1174.0,1124.0,876.0,339.0042722935863,339.0042722935863,0
30695,train,1560.0,1343.0,1106.0,331.92492230736445,331.92492230736445,0
30696,train,1079.0,945.0,713.0,602.3589356560211,602.3589356560211,0
30697,train,1825.8499755859375,1848.300048828125,1062.175048828125,402.5236098667489,402.5236098667489,0
30698,train,1467.7142333984375,1040.5714111328125,820.4285888671875,347.04677501318724,347.04677501318724,0
30699,train,0.0,0.0,0.0,331.7027987508063,331.7027987508063,0
30700,train,1116.727294921875,959.5454711914062,797.0,247.85810571974855,247.85810571974855,0
30701,train,874.3333129882812,715.3333129882812,542.6666870117188,238.30599313364624,238.30599313364624,0
30702,train,1193.199951171875,929.2000122070312,707.0,214.14927253473817,214.14927253473817,0
30703,train,973.0,736.0,528.0,187.29140741921123,187.29140741921123,0
30704,train,1238.0,1107.5,807.0,205.0819114038067,205.0819114038067,0
30705,train,1170.3333740234375,931.8333129882812,693.8333129882812,183.40735464398847,183.40735464398847,0
30706,train,2418.39990234375,2270.0,1874.800048828125,316.29944387410995,316.29944387410995,0
30707,train,1216.0,1114.0,912.0,300.7491554036305,300.7491554036305,0
30708,train,764.0,775.0,632.0,305.3959442576665,305.3959442576665,0
30709,train,0.0,0.0,0.0,290.6021184021517,290.6021184021517,0
30710,train,828.0,748.0,588.0,315.45710413960984,315.45710413960984,0
30711,train,1040.0,940.0,694.0,295.68982028366025,295.68982028366025,0
30712,test,1180.6666259765625,923.3333129882812,706.6666870117188,280.7470282874462,280.7470282874462,0
30713,train,0.0,0.0,0.0,259.684218001154,259.684218001154,0
30714,test,1302.0,941.5999755859375,668.7999877929688,272.7550133313372,272.7550133313372,0
30715,train,0.0,0.0,0.0,243.77547405916823,243.77547405916823,0
30716,test,1202.5,845.1666870117188,593.3333129882812,418.85621571159334,418.85621571159334,0
30717,train,999.0,932.0,762.0,377.1672777665422,377.1672777665422,0
30718,test,1516.0,1408.0,1227.5714111328125,368.5260023360059,368.5260023360059,0
30719,test,0.0,0.0,0.0,345.361185020049,345.361185020049,0
30720,train,1471.0,1340.0,1090.0,329.89400210303825,329.89400210303825,0
30721,train,0.0,0.0,0.0,264.40966504018127,264.40966504018127,0
30722,test,1184.04345703125,1076.2608642578125,922.5652465820312,249.06706867861513,249.06706867861513,0
30723,train,1192.3333740234375,972.5,737.8333129882812,199.98840274520867,199.98840274520867,0
30724,train,1271.6666259765625,998.6666870117188,748.8333129882812,161.51082578708625,161.51082578708625,0
30725,train,0.0,0.0,0.0,82.81671301120993,82.81671301120993,0
30726,train,0.0,0.0,0.0,233.8645342180083,233.8645342180083,0
30727,train,0.0,0.0,0.0,248.23421352216783,248.23421352216783,0
30728,train,1282.0,1118.0,1116.0,231.32274566868557,231.32274566868557,0
30729,test,845.0,918.0,756.0,233.8189377372396,233.8189377372396,0
30730,train,1440.888916015625,909.3333129882812,741.3333129882812,280.9053179561743,280.9053179561743,0
30731,train,1204.0,746.25,547.25,297.25016810381163,297.25016810381163,0
30732,train,1245.5,703.0,505.0,279.92153093322605,279.92153093322605,0
30733,train,0.0,0.0,0.0,276.45004034980775,276.45004034980775,0
30734,train,1054.800048828125,791.4000244140625,553.4000244140625,308.9476812290364,308.9476812290364,0
30735,train,1196.3333740234375,825.0,655.8333129882812,289.7318791549349,289.7318791549349,0
30736,train,873.3333129882812,784.0,582.3333129882812,142.44617293471012,142.44617293471012,0
30737,train,0.0,0.0,0.0,476.1109633087751,476.1109633087751,0
30738,train,1440.0,1021.0,752.0,476.7649544269603,476.7649544269603,0
30739,test,0.0,0.0,0.0,477.0668686172723,477.0668686172723,0
30740,train,0.0,0.0,0.0,523.2695967984275,523.2695967984275,0
30741,train,0.0,0.0,0.0,547.0488059055265,547.0488059055265,0
30742,test,0.0,0.0,0.0,558.0290121678753,558.0290121678753,0
30743,test,2074.333251953125,1889.4166259765625,1629.5833740234375,667.1252520915484,667.1252520915484,0
30744,train,2802.0,2674.666748046875,2350.0,698.9945192651472,698.9945192651472,0
30745,train,2207.142822265625,2071.428466796875,1796.0,704.9577801451919,704.9577801451919,0
30746,train,0.0,0.0,0.0,332.8682064118634,332.8682064118634,0
30747,train,1207.0,855.5,604.0,362.71374173355264,362.71374173355264,0
30748,train,973.3333129882812,742.3333129882812,609.6666870117188,323.11781512886057,323.11781512886057,0
30749,train,1338.0,1090.0,816.0,383.37637406026397,383.37637406026397,0
30750,test,0.0,0.0,0.0,390.83606467470395,390.83606467470395,0
30751,train,878.0,672.0,509.0,354.97967954259,354.97967954259,0
30752,test,922.0,734.0,514.0,351.105424192024,351.105424192024,0
30753,test,1822.0,955.5999755859375,712.0999755859375,394.65398079183444,394.65398079183444,0
30754,train,0.0,0.0,0.0,419.23040742420164,419.23040742420164,0
30755,train,1715.142822265625,1132.857177734375,856.7142944335938,436.6115217633689,436.6115217633689,0
30756,train,800.0,676.0,508.0,305.83380809363405,305.83380809363405,0
30757,test,0.0,0.0,0.0,551.94069385222,551.94069385222,0
30758,train,1006.0,904.6666870117188,672.3333129882812,566.3348453730889,566.3348453730889,0
30759,train,1061.0,800.5,582.0,587.0101402361948,587.0101402361948,0
30760,train,0.0,0.0,0.0,607.9374930291709,607.9374930291709,0
30761,train,828.0,754.0,566.0,630.2670416472087,630.2670416472087,0
30762,train,853.0,798.0,624.0,627.8694024934624,627.8694024934624,0
30763,train,1193.3333740234375,872.6666870117188,648.6666870117188,651.3583744714343,651.3583744714343,0
30764,train,1960.0,1770.6666259765625,1524.0,714.8623017671601,714.8623017671601,0
30765,test,0.0,0.0,0.0,716.2535368952897,716.2535368952897,0
30766,test,0.0,0.0,0.0,481.98301966373293,481.98301966373293,0
30767,test,1151.0,941.0,616.0,487.4010034411303,487.4010034411303,0
30768,train,1678.0,1424.0,1076.0,510.14204464512414,510.14204464512414,0
30769,train,1138.0,905.0,667.0,527.5131544029847,527.5131544029847,0
30770,train,0.0,0.0,0.0,512.0769601172191,512.0769601172191,0
30771,test,1117.3333740234375,894.3333129882812,674.3333129882812,525.5812258124423,525.5812258124423,0
30772,train,769.0,704.0,458.0,547.3713816998901,547.3713816998901,0
30773,test,1316.0,808.0,609.0,559.1431945111356,559.1431945111356,0
30774,train,1522.5,906.75,689.5,542.8415847174659,542.8415847174659,0
30775,train,846.0,694.0,501.0,611.9684454437833,611.9684454437833,0
30776,train,1728.6666259765625,1372.3333740234375,1174.0,763.4211094914008,763.4211094914008,0
30777,train,1270.0,1105.3333740234375,1066.6666259765625,787.8276129174056,787.8276129174056,0
30778,test,1454.0,1179.0,931.0,796.5400969600512,796.5400969600512,0
30779,train,1560.0,1282.0,968.0,798.4867015204619,798.4867015204619,0
30780,train,1661.0,1400.0,1155.0,801.7238835174326,801.7238835174326,0
30781,train,1621.3333740234375,1279.3333740234375,1022.0,804.8070676200203,804.8070676200203,0
30782,test,1787.0,1548.0,1320.0,821.7491939588974,821.7491939588974,0
30783,train,2104.0,1700.0,1382.0,823.164541417416,823.164541417416,0
30784,test,1668.0,1440.6666259765625,1234.6666259765625,826.1395801462397,826.1395801462397,0
30785,train,1794.0,1338.0,1068.0,833.0607921414537,833.0607921414537,0
30786,train,1039.3333740234375,743.4666748046875,509.6666564941406,407.82474644205683,407.82474644205683,0
30787,train,0.0,0.0,0.0,342.7762829368817,342.7762829368817,0
30788,train,823.0,895.0,865.3333129882812,349.5043119962995,349.5043119962995,0
30789,train,572.0,648.0,518.0,357.0271762558533,357.0271762558533,0
30790,train,996.3333129882812,1054.6666259765625,1214.6666259765625,334.636948169207,334.636948169207,0
30791,test,1036.5,1090.5,1039.5,359.4722647705658,359.4722647705658,0
30792,train,1100.1033935546875,1181.4827880859375,1232.6207275390625,319.5568893058371,319.5568893058371,0
30793,train,1075.75,1133.25,1092.5,279.92191678190966,279.92191678190966,0
30794,train,979.2222290039062,1091.111083984375,1287.77783203125,356.9259670735724,356.9259670735724,0
30795,train,746.0,894.0,1010.0,323.11770959354976,323.11770959354976,0
30796,train,1203.111083984375,1315.77783203125,1429.111083984375,383.4591362803586,383.4591362803586,0
30797,train,698.4285888671875,645.1428833007812,517.0,425.0403907752798,425.0403907752798,0
30798,train,600.2619018554688,543.5714111328125,442.4047546386719,392.8796508371769,392.8796508371769,0
30799,train,460.8888854980469,461.8888854980469,349.3333435058594,495.3193066257785,495.3193066257785,0
30800,train,374.5,367.0,293.5,563.531405824634,563.531405824634,0
30801,train,0.0,0.0,0.0,630.0238964155499,630.0238964155499,0
30802,train,998.0,830.0,681.0,629.4044589222932,629.4044589222932,0
30803,train,972.0,748.6666870117188,585.0,688.1509147211339,688.1509147211339,0
30804,train,1639.0,1275.0,986.25,666.8746729727917,666.8746729727917,0
30805,train,755.0,631.0,426.0,685.7444891381689,685.7444891381689,0
30806,train,999.25,1083.75,1089.0,268.1196949223637,268.1196949223637,0
30807,train,608.0,721.0,570.0,340.7955277376597,340.7955277376597,0
30808,test,893.0,728.0,509.0,334.06245814493894,334.06245814493894,0
30809,train,754.0,814.0,530.0,333.01740282083625,333.01740282083625,0
30810,train,802.0,645.0,462.0,389.50299289746283,389.50299289746283,0
30811,train,946.0,730.0,536.0,526.4499644903685,526.4499644903685,0
30812,train,1046.0,893.0,580.0,550.698907491742,550.698907491742,0
30813,train,0.0,0.0,0.0,611.4517610154797,611.4517610154797,0
30814,train,0.0,0.0,0.0,659.7529128112759,659.7529128112759,0
30815,train,1127.0,963.0,740.0,666.1466754309694,666.1466754309694,0
30816,test,1134.0,736.0,549.5,697.9158355049292,697.9158355049292,0
30817,train,1200.0,1119.0,932.0,732.233984424762,732.233984424762,0
30818,train,1050.0,946.0,767.0,729.119103102741,729.119103102741,0
30819,train,688.0,662.0,460.0,731.6278888534978,731.6278888534978,0
30820,train,0.0,0.0,0.0,738.6830010553724,738.6830010553724,0
30821,test,862.0,705.0,439.0,750.5152790048209,750.5152790048209,0
30822,train,1468.6666259765625,985.3333129882812,689.6666870117188,764.9854561906426,764.9854561906426,0
30823,test,0.0,0.0,0.0,767.2583149016135,767.2583149016135,0
30824,test,1016.2000122070312,762.0,554.0,792.884433402901,792.884433402901,0
30825,train,912.0,798.0,591.0,828.8706570608352,828.8706570608352,0
30826,train,1061.75,776.75,568.75,683.2698952853191,683.2698952853191,0
30827,test,0.0,0.0,0.0,708.3997516851699,708.3997516851699,0
30828,train,1364.0,1031.25,785.125,702.0252503330507,702.0252503330507,0
30829,train,0.0,0.0,0.0,683.8141257429655,683.8141257429655,0
30830,train,1578.0,886.0,611.0,722.335672045112,722.335672045112,0
30831,train,816.0,739.0,439.0,728.4371285587944,728.4371285587944,0
30832,test,1068.0,794.0,576.0,780.9026579557749,780.9026579557749,0
30833,test,1168.0,857.0,639.0,782.7060235493535,782.7060235493535,0
30834,test,895.5,854.0,741.0,807.8733292554406,807.8733292554406,0
30835,train,870.0,902.0,744.0,818.6948852986661,818.6948852986661,0
30836,train,930.0,734.5,564.0,624.8047011417676,624.8047011417676,0
30837,train,1018.5,1088.0,1037.6666259765625,669.5503543792635,669.5503543792635,0
30838,train,1056.0,1006.0,935.0,697.5167948595067,697.5167948595067,0
30839,train,1507.5999755859375,1581.5999755859375,1521.199951171875,699.3677261980317,699.3677261980317,0
30840,train,1324.0,1378.857177734375,1316.857177734375,716.7912162246162,716.7912162246162,0
30841,train,1174.0,1188.0,1026.0,731.069138901648,731.069138901648,0
30842,train,1103.4000244140625,1168.0,1055.5999755859375,735.5159303843716,735.5159303843716,0
30843,train,1192.5,1102.125,908.125,753.0935336288978,753.0935336288978,0
30844,train,1749.6666259765625,1296.3333740234375,1084.8333740234375,770.0050072441029,770.0050072441029,0
30845,test,1928.6666259765625,1330.0,1102.0,792.3130874180822,792.3130874180822,0
30846,test,981.5,729.75,487.75,792.3258768906837,792.3258768906837,0
30847,test,881.0,967.3333129882812,861.3333129882812,814.835952663466,814.835952663466,0
30848,train,478.0,588.0,357.0,877.5255026265019,877.5255026265019,0
30849,test,1232.0,1028.0,818.0,851.9541638659815,851.9541638659815,0
30850,train,1201.0,995.5,765.5,864.1030782938758,864.1030782938758,0
30851,test,1168.0,885.0,673.0,885.0252352776802,885.0252352776802,0
30852,test,920.25,747.5,530.25,912.4302540442673,912.4302540442673,0
30853,train,1094.0,990.0,756.0,906.6804259030432,906.6804259030432,0
30854,train,0.0,0.0,0.0,918.4031824254083,918.4031824254083,0
30855,train,0.0,0.0,0.0,914.2170257330802,914.2170257330802,0
30856,train,1132.5,785.75,550.75,819.4242703362718,819.4242703362718,0
30857,test,1116.0,756.3333129882812,552.3333129882812,806.3144908847254,806.3144908847254,0
30858,train,880.0,726.0,530.0,841.0133732680135,841.0133732680135,0
30859,train,1018.0,908.0,786.0,861.8106620707111,861.8106620707111,0
30860,train,811.0,738.0,551.0,868.4889388137036,868.4889388137036,0
30861,train,824.0,721.25,538.0,874.81903198113,874.81903198113,0
30862,test,0.0,0.0,0.0,887.2617944602382,887.2617944602382,0
30863,train,1082.0,968.0,688.0,914.1216220583927,914.1216220583927,0
30864,test,1605.5,1061.25,765.5,914.7749378813512,914.7749378813512,0
30865,train,1248.0,916.0,687.0,926.116797941861,926.116797941861,0
30866,train,0.0,0.0,0.0,826.4733763083791,826.4733763083791,0
30867,train,1538.0,1123.0,925.5,826.651788538049,826.651788538049,0
30868,train,1586.0,1095.5999755859375,889.5999755859375,848.8275663651282,848.8275663651282,0
30869,train,1197.5,964.5,771.0,870.0345498192835,870.0345498192835,0
30870,train,1074.0,1028.0,1036.0,838.5642145240632,838.5642145240632,0
30871,train,1328.0,971.0,766.0,885.8281084006508,885.8281084006508,0
30872,train,0.0,0.0,0.0,856.3921504316424,856.3921504316424,0
30873,train,1793.0,1313.0,1064.0,888.2423847325535,888.2423847325535,0
30874,train,1518.0,1090.0,844.0,871.0226528610411,871.0226528610411,0
30875,train,1977.0,1310.0,1079.6666259765625,871.5289468763823,871.5289468763823,0
30876,test,0.0,0.0,0.0,925.0753465365353,925.0753465365353,0
30877,train,910.0,809.0,630.0,907.5924681678162,907.5924681678162,0
30878,train,1341.5,908.0,690.25,967.8305048420689,967.8305048420689,0
30879,test,0.0,0.0,0.0,985.0757515738297,985.0757515738297,0
30880,train,1182.0,930.0,756.0,1001.3866730271665,1001.3866730271665,0
30881,train,1163.0,854.0,658.5,986.9927538089014,986.9927538089014,0
30882,train,1051.0,831.5,595.0,1017.0269297444709,1017.0269297444709,0
30883,train,1201.3333740234375,830.6666870117188,625.3333129882812,1015.5206662201862,1015.5206662201862,0
30884,train,1200.0,880.75,659.0,1029.0834654199843,1029.0834654199843,0
30885,train,1138.5,906.25,735.0,1002.7828866475236,1002.7828866475236,0
30886,test,0.0,0.0,0.0,781.928422488957,781.928422488957,0
30887,test,0.0,0.0,0.0,773.1467947531924,773.1467947531924,0
30888,train,1027.3333740234375,805.3333129882812,637.0,786.2037602237773,786.2037602237773,0
30889,test,630.0,534.0,388.5,735.1171278166286,735.1171278166286,0
30890,train,1113.5,1076.0,843.75,806.6152333750533,806.6152333750533,0
30891,train,1252.0,1134.0,1011.0,802.8666097671877,802.8666097671877,0
30892,train,884.75,726.0,544.25,765.2824080890973,765.2824080890973,0
30893,train,821.0,844.0,625.0,816.7630591348204,816.7630591348204,0
30894,test,913.2000122070312,652.5999755859375,432.0,789.5405086920439,789.5405086920439,0
30895,train,884.0,693.6666870117188,470.0,841.3924509842652,841.3924509842652,0
30896,train,864.0,750.0,511.0,619.5100726152887,619.5100726152887,0
30897,train,904.0,691.0,482.0,596.7010659926931,596.7010659926931,0
30898,train,1141.111083984375,828.2222290039062,580.3333129882812,642.4375739720467,642.4375739720467,0
30899,train,1032.0,742.0,545.0,615.7880481144296,615.7880481144296,0
30900,train,883.75,766.25,554.75,640.9899218274336,640.9899218274336,0
30901,train,1010.0,766.5,559.0,611.7016773590113,611.7016773590113,0
30902,train,955.0,845.0,615.5,680.9322159262823,680.9322159262823,0
30903,train,1040.0,820.0,584.0,693.5738935604043,693.5738935604043,0
30904,train,1121.0,902.25,730.25,754.1913978749793,754.1913978749793,0
30905,train,825.0,715.0,572.0,778.1078237650895,778.1078237650895,0
30906,test,906.0,698.0,511.0,816.433795325075,816.433795325075,0
30907,test,831.5,736.5,482.5,822.0036073605307,822.0036073605307,0
30908,train,970.0,786.0,608.0,869.4243080923588,869.4243080923588,0
30909,train,1530.125,1380.0625,1075.3125,828.0860863744822,828.0860863744822,0
30910,train,660.0,661.0,450.5,874.8168758791846,874.8168758791846,0
30911,train,837.3333129882812,689.3333129882812,491.3333435058594,863.7044931931946,863.7044931931946,0
30912,test,868.0,739.5,516.5,892.9756411969734,892.9756411969734,0
30913,train,752.0,634.0,458.0,933.6080862017036,933.6080862017036,0
30914,train,1175.375,1104.8125,858.5625,962.328005606735,962.328005606735,0
30915,train,739.7999877929688,652.0,488.0,993.5583196763622,993.5583196763622,0
30916,train,617.0,693.0,439.5,926.2207606090122,926.2207606090122,0
30917,train,0.0,0.0,0.0,934.6966314881452,934.6966314881452,0
