lon,lat,confidence,area_m2,B2,B3,B4,B8,B11,B12,NDVI,NDBI,rf_builtup_prob
36.90887123958223,-1.2488425956343734,0.7555999755859375,118.33619689941406,1172.0,1392.0,1542.0,1666.0,2331.0,2333.0,0.03865336626768112,0.1663747876882553,1.0
36.9185474888682,-1.2341141848548416,0.7555999755859375,19.676000595092773,866.5,1106.0,1302.0,1742.0,2348.5,2231.5,0.14454664289951324,0.148270383477211,0.93
36.91258121165869,-1.2364106218973665,0.7555999755859375,104.36599731445312,917.0,1222.0,1466.0,2148.0,2687.5,2529.5,0.18871057033538818,0.11157067865133286,0.91
36.91728556327008,-1.236615740545825,0.7555999755859375,125.59459686279297,1035.0,1177.0,1419.0,1883.5,2539.5,2467.5,0.14065101742744446,0.14831562340259552,0.96
36.892261088158136,-1.2433935741470625,0.7555999755859375,246.4243927001953,848.0,1018.5,1249.0,1664.5,2427.0,2347.0,0.14261198043823242,0.18636196851730347,0.97
36.91652751609098,-1.2468716729687503,0.7555999755859375,22.644399642944336,902.0,1180.0,1503.0,1832.0,2350.5,2224.0,0.09865067154169083,0.12396892160177231,1.0
36.91063704359939,-1.241030250588736,0.7555999755859375,107.95320129394531,1136.0,1338.0,1584.0,1656.5,2440.5,2528.5,0.02237309142947197,0.1913595348596573,1.0
36.90402419673713,-1.224317539840421,0.7555999755859375,46.10089874267578,499.0,706.0,954.0,1971.0,2344.5,1961.5,0.3476923108100891,0.08654848486185074,0.62
36.88746755452568,-1.252931591300383,0.7555999755859375,18.852800369262695,1015.5,1175.0,1650.0,2003.0,2870.5,2819.0,0.09663290530443192,0.1780034899711609,0.92
36.89834776109609,-1.2386535497272497,0.8180999755859375,124.1010971069336,1024.0,1235.0,1522.0,1713.0,2827.0,2921.5,0.05904173105955124,0.24537445604801178,0.95
36.920696775575955,-1.2239340571498247,0.8180999755859375,143.66380310058594,1198.0,1473.0,1801.0,1949.0,2603.0,2664.0,0.03946666792035103,0.1436731070280075,0.99
36.901495886439825,-1.255727447660894,0.8180999755859375,46.366798400878906,869.5,982.0,1074.0,1999.5,2184.5,1767.0,0.3011224865913391,0.04421606287360191,0.67
36.920059124125316,-1.233266955654687,0.8180999755859375,120.93409729003906,822.0,1065.0,1257.0,2126.0,2343.0,2239.5,0.25687259435653687,0.048556722700595856,0.92
36.89025003358304,-1.249520378994497,0.8180999755859375,51.268798828125,1129.0,1332.0,1496.0,1576.0,2399.5,2402.0,0.02604166604578495,0.20714375376701355,1.0
36.915435036332894,-1.2401651849843673,0.8180999755859375,129.71859741210938,1588.0,1788.0,2006.0,1987.0,2571.0,2491.5,-0.004758327268064022,0.1281263679265976,1.0
