B11,B12,B2,B3,B4,B8,NDBI,NDVI,builtup,lon,lat
1978.5,1763.0,799.5,1035.0,1157.0,1643.0,0.09264116734266281,0.1735714226961136,0,36.73970273179804,-1.2850849296971814
1784.0,1027.0,348.0,620.0,442.0,3018.0,-0.25697624683380127,0.744508683681488,0,36.71724484969506,-1.316076806999305
1783.0,1155.5,341.0,526.0,466.0,2035.0,-0.06600314378738403,0.6273490786552429,0,36.75704021678155,-1.3268565904087393
1560.0,727.0,274.0,461.0,282.0,2526.0,-0.2364170402288437,0.7991452813148499,0,36.75102150437795,-1.3227243401017894
1530.0,879.0,321.0,399.0,414.0,1602.0,-0.02298850566148758,0.5892857313156128,0,36.75236897730413,-1.3108665783514117
1561.5,708.0,286.0,453.0,307.0,2743.5,-0.2745644748210907,0.7987214922904968,0,36.747697737826705,-1.3184124267380157
3003.0,2041.0,662.0,1000.0,928.0,2696.0,0.0538690984249115,0.48785871267318726,0,36.74114003625264,-1.3259582751246197
1122.5,510.5,255.0,366.0,251.5,2267.0,-0.33766043186187744,0.8002779483795166,0,36.73440267162174,-1.3146395025447137
1941.5,1083.5,375.0,570.0,411.0,2826.0,-0.1855270117521286,0.7460611462593079,0,36.7228144044566,-1.3102377576525281
2401.5,1437.0,592.5,803.0,792.0,2513.0,-0.022687964141368866,0.5207261443138123,0,36.74563161267323,-1.3283837263917424
2030.0,1058.5,320.5,571.5,379.5,3444.0,-0.25831201672554016,0.8014907836914062,0,36.728383959218135,-1.297481680618031
1682.5,786.5,296.0,461.5,313.0,2816.0,-0.25197288393974304,0.799936056137085,0,36.730539915900025,-1.3114055675218834
2516.0,1880.0,751.0,996.0,1080.0,2352.0,0.03368939831852913,0.37062937021255493,0,36.73592980760474,-1.3276650741644467
1475.0,685.0,268.0,410.0,273.0,2338.0,-0.22633096575737,0.7908847332000732,0,36.749404536866535,-1.3222751824597296
1375.0,670.5,272.0,438.0,263.5,2422.0,-0.2757440209388733,0.8037609457969666,0,36.74140953083787,-1.323532823857497
1531.0,762.0,262.0,423.5,278.5,2500.0,-0.24038700759410858,0.7995321154594421,0,36.72353305668389,-1.3049376974762228
1433.0,637.0,252.0,458.0,252.0,2846.0,-0.3302173316478729,0.8373143672943115,0,36.74491296044594,-1.3167056276981886
2780.0,1516.0,480.0,884.0,644.0,3840.0,-0.16012084484100342,0.7127564549446106,0,36.74742824324147,-1.3118547251639432
1861.0,1065.0,353.0,572.0,582.0,2500.0,-0.1465260237455368,0.6223231554031372,0,36.74114003625264,-1.3114055675218834
1160.0,535.0,210.0,348.0,269.0,2187.0,-0.3068419396877289,0.7809446454048157,0,36.733414524809206,-1.3114953990502953
