B11,B12,B2,B3,B4,B8,NDBI,NDVI,builtup,lon,lat
2245.0,1277.5,412.0,683.5,577.0,3027.0,-0.14833080768585205,0.6798002123832703,0,36.94029653474193,-1.2410674807753248
2430.0,1517.0,482.0,754.0,719.0,2812.0,-0.07287295162677765,0.5927499532699585,0,36.95763401972544,-1.237204725053611
2942.0,1860.0,608.0,872.0,956.0,2316.0,0.11905667185783386,0.4156479239463806,0,36.98108004864096,-1.2161841474052142
3183.5,2231.5,702.0,957.5,1213.0,2434.5,0.13332146406173706,0.33488690853118896,0,36.95475941081626,-1.2256164578884692
3404.0,2418.0,840.0,1100.0,1394.0,2408.0,0.17136958241462708,0.26670172810554504,0,36.94514743727618,-1.229748708195419
2753.0,1890.0,556.0,794.0,899.0,2038.0,0.14923815429210663,0.38781067728996277,0,36.98152920628302,-1.2199570715985162
2402.0,1707.0,505.0,755.0,883.0,2348.0,0.011368420906364918,0.4534199833869934,0,36.94766272007171,-1.2136688646096796
3003.0,2151.0,619.0,860.0,996.0,2344.0,0.1232466772198677,0.4035928249359131,0,36.968503634663286,-1.2342402846160165
2482.0,1552.0,554.0,806.0,954.0,2262.0,0.0463743694126606,0.40671640634536743,0,36.98269701615237,-1.2230113435645225
2599.0,2368.0,1030.0,1364.0,1584.0,2048.0,0.11857111752033234,0.12775330245494843,0,36.985930951175206,-1.2288503929112995
2222.0,1540.5,624.0,876.5,954.5,2463.0,-0.0514407679438591,0.4414045214653015,0,36.94335080670794,-1.2067518369219592
2505.0,1536.0,536.0,772.0,654.0,2687.0,-0.03505392745137215,0.6085004210472107,0,36.94065586085558,-1.233431800860309
2020.0,1372.0,600.0,896.0,787.0,2912.0,-0.18085968494415283,0.5744795799255371,0,36.9498186767536,-1.2457387202527463
2380.0,1517.0,450.0,691.0,739.0,2368.0,0.002527379896491766,0.5242999792098999,0,36.93993720862829,-1.235228431428548
2959.0,2375.0,674.0,883.0,1128.0,2148.0,0.15880164504051208,0.311355322599411,0,36.96742565632234,-1.237114893525199
2757.0,2156.5,683.0,985.0,964.5,2427.0,0.06365741044282913,0.43122512102127075,0,36.958711998066384,-1.2405284916048531
3162.0,2369.0,814.0,1120.0,1380.0,2821.0,0.05699481815099716,0.34301355481147766,0,36.94047619779876,-1.227682583041944
2710.0,2188.0,632.0,803.0,1002.0,1730.0,0.22072072327136993,0.2664714455604553,0,36.970390096759935,-1.2387318610366143
3390.0,2449.0,710.0,966.0,1176.0,2429.0,0.16514864563941956,0.34757280349731445,0,36.95017800286725,-1.2324436540477774
2863.5,1989.0,641.0,889.0,1129.0,2502.0,0.06737489253282547,0.37813276052474976,0,36.96005947099256,-1.2269639308146485
2293.5,1506.5,464.0,765.0,709.0,2948.5,-0.12495230883359909,0.6123034954071045,0,36.97667830374877,-1.2251673002464094
2438.0,1949.0,615.0,858.0,1064.0,2131.0,0.067191943526268,0.33395931124687195,0,36.9625747537881,-1.220226566183752
1964.0,1547.0,694.0,896.0,910.0,2378.0,-0.09534776955842972,0.44647201895713806,0,36.95538823151514,-1.199385651592179
2463.0,1595.0,484.5,712.0,745.5,2941.5,-0.08853732794523239,0.5956062078475952,0,36.972995211083884,-1.2475353508209854
1987.0,1170.0,454.0,822.0,586.0,3066.0,-0.21353651583194733,0.6790799498558044,0,36.9633832375438,-1.2469963616505138
2529.5,1646.5,645.5,896.0,1065.0,2407.0,0.0248151533305645,0.38652074337005615,0,36.93948805098623,-1.2213045445246955
3015.0,1803.0,578.0,850.0,932.0,2324.0,0.12942498922348022,0.42751842737197876,0,36.98170886933984,-1.2116027394562046
2224.0,1429.0,374.0,638.5,537.5,3338.0,-0.20028766989707947,0.72261643409729,0,36.963023911430156,-1.2455590571959225
2640.0,1869.0,621.0,918.0,876.5,2477.5,0.0317537859082222,0.4773404896259308,0,36.96967144453264,-1.2435827635708596
2403.0,2022.0,892.0,1002.0,1174.0,1430.0,0.2538481652736664,0.09831029176712036,0,36.96688666715187,-1.2249876371895854
2787.0,1951.5,539.0,801.5,1030.0,2547.5,0.04489642754197121,0.4241788983345032,0,36.9596103133505,-1.2237299957918182
